Users_ID,Service_Model,Task_Name,Service_ID,ResponseTime,Throughput
264,RiskyVehicleSpeed,IVS_V,642,3.645,0.823
264,RiskyDriverHealth,ISA_I,146,1.342,2.98
264,RiskyDriverHealth,NAAS_I,1212,0.134,37.313
264,RiskyDriverHealth,ERS,1269,0.5,16.0
264,RiskyDriverHealth,RSS_V,82,0.37,8.107999999999999
264,RiskyDriverHealth,IVS_V,1196,0.054000000000000006,74.074
264,RiskyDriverHealth,IVS_I,414,1.843,1.085
264,RiskyDriverHealth,AEVW,1239,0.103,67.961
264,RiskyDriverHealth,ERP_I,160,1.105,1.809
265,TrafficCongestion,TJAW_I,1214,0.53,5.66
265,TrafficCongestion,ISA_E,585,0.6920000000000001,20.231
265,TrafficCongestion,RSS_E,654,0.397,7.556
265,TrafficCongestion,IVS_I,7,0.396,7.575
265,TrafficCongestion,ERP_I,485,0.569,5.272
265,RiskyDriverHealth,ISA_I,827,0.18,16.666
265,RiskyDriverHealth,NAAS_I,412,1.405,2.135
265,RiskyDriverHealth,ERS,777,2.813,1.0659999999999998
265,RiskyDriverHealth,RSS_V,976,0.165,24.242
265,RiskyDriverHealth,IVS_V,121,1.11,2.702
265,RiskyDriverHealth,IVS_I,646,0.3720000000000001,10.752
265,RiskyDriverHealth,AEVW,257,0.199,15.075
265,RiskyDriverHealth,ERP_I,691,0.14,21.428
266,BadWeather,WWS,1181,0.062,96.774
266,BadWeather,ISA_E,1013,0.322,12.422
266,BadWeather,RSS_E,805,0.17800000000000002,5.617000000000001
266,BadWeather,NAAS_E,111,0.741,10.796
266,BadWeather,ERP_E,581,0.06,250.0
266,BadWeather,IVS_V,778,0.343,11.661
266,,GSS_I,112,0.371,13.477
266,RiskyVehicleSpeed,ISA_I,158,1.165,3.4330000000000003
266,RiskyVehicleSpeed,NAAS_E,101,0.185,10.81
266,RiskyVehicleSpeed,ERP_E,259,0.124,32.258
266,RiskyVehicleSpeed,IVS_V,1223,0.324,9.259
266,RiskyDriverHealth,ISA_I,827,0.172,17.441
266,RiskyDriverHealth,NAAS_I,347,0.051,98.039
266,RiskyDriverHealth,ERS,733,0.5579999999999999,14.336
266,RiskyDriverHealth,RSS_V,1346,0.363,5.509
266,RiskyDriverHealth,IVS_V,923,0.523,7.648
266,RiskyDriverHealth,IVS_I,567,0.34,11.764
266,RiskyDriverHealth,AEVW,1138,0.401,4.987
266,RiskyDriverHealth,ERP_I,905,0.5670000000000001,7.0539999999999985
267,BadWeather,WWS,519,0.701,4.279
267,BadWeather,ISA_E,569,0.252,7.936
267,BadWeather,RSS_E,872,0.7709999999999999,42.801
267,BadWeather,NAAS_E,795,0.263,15.209
267,BadWeather,ERP_E,517,0.436,20.642
267,BadWeather,IVS_V,473,0.259,108.108
267,,GSS_I,713,0.6940000000000001,4.322
267,RiskyVehicleSpeed,ISA_I,464,0.24,12.5
267,RiskyVehicleSpeed,NAAS_E,599,0.252,15.873
267,RiskyVehicleSpeed,ERP_E,217,0.207,19.323
267,RiskyVehicleSpeed,IVS_V,573,0.245,12.244000000000002
267,RiskyVehicleState,ISA_I,647,0.257,11.673
267,RiskyVehicleState,NAAS_I,381,0.502,9.96
267,RiskyVehicleState,GSS_V,325,0.079,63.291
267,RiskyVehicleState,RSS_V,1076,0.396,5.05
267,RiskyVehicleState,IVS_I,469,0.309,19.417
267,RiskyVehicleState,RSS_I,906,0.194,20.618
267,RiskyVehicleState,IVS_I,469,0.309,19.417
267,,TSS_V,179,0.35,8.571
267,,GSSS,29,1.399,2.144
267,RiskyDriverExperience,ISA_I,81,0.528,5.681
267,RiskyDriverExperience,NAAS_I,1146,0.389,7.7120000000000015
267,RiskyDriverExperience,IVS_I,787,0.17,35.29400000000001
267,RiskyDriverExperience,RSS_V,1076,0.396,5.05
267,RiskyDriverExperience,IVS_V,210,0.106,18.867
268,BadWeather,WWS,981,0.18,22.222
268,BadWeather,ISA_E,762,-1.0,0.13
268,BadWeather,RSS_E,856,0.607,4.942
268,BadWeather,NAAS_E,969,0.179,16.759
268,BadWeather,ERP_E,1056,0.762,6.561
268,BadWeather,IVS_V,378,0.131,30.534
268,RiskyVehicleSpeed,ISA_I,882,0.391,5.115
268,RiskyVehicleSpeed,NAAS_E,101,0.196,10.204
268,RiskyVehicleSpeed,ERP_E,517,0.449,20.044
268,RiskyVehicleSpeed,IVS_V,4,0.361,8.31
268,RiskyDriverHealth,ISA_I,796,0.132,45.45399999999999
268,RiskyDriverHealth,NAAS_I,983,0.181,22.099
268,RiskyDriverHealth,ERS,168,0.879,2.275
268,RiskyDriverHealth,RSS_V,116,0.524,3.816
268,RiskyDriverHealth,IVS_V,210,0.048,41.666
268,RiskyDriverHealth,IVS_I,727,0.181,16.574
268,RiskyDriverHealth,AEVW,724,0.444,6.756
268,RiskyDriverHealth,ERP_I,189,0.332,27.108
269,TrafficCongestion,TJAW_I,266,0.246,16.26
269,TrafficCongestion,ISA_E,1194,0.12,25.0
269,TrafficCongestion,RSS_E,203,0.119,33.613
269,TrafficCongestion,IVS_I,567,0.229,17.467
269,TrafficCongestion,ERP_I,1180,1.001,2.997
269,RiskyRoad,RWW,548,7.018,1.4240000000000002
269,RiskyRoad,ISA_I,605,1.314,1.5219999999999998
269,RiskyRoad,RSS_I,197,0.121,33.056999999999995
269,RiskyRoad,NAAS_I,743,0.289,27.681
269,RiskyRoad,IVS_I,1281,0.024,291.666
269,RiskyRoad,ERP_I,881,5.848,0.6829999999999999
270,RiskyVehicleSpeed,ISA_I,782,0.245,16.326
270,RiskyVehicleSpeed,NAAS_E,944,0.481,8.316
270,RiskyVehicleSpeed,ERP_E,1305,0.34,11.764
270,RiskyVehicleSpeed,IVS_V,1209,0.159,12.578
270,RiskyVehicleState,ISA_I,256,0.03,133.333
270,RiskyVehicleState,NAAS_I,282,0.191,20.942
270,RiskyVehicleState,GSS_V,952,0.452,8.849
270,RiskyVehicleState,RSS_V,479,0.369,8.13
270,RiskyVehicleState,IVS_I,1303,0.363,13.774
270,RiskyVehicleState,RSS_I,93,0.302,9.933
270,RiskyVehicleState,IVS_I,1303,0.363,13.774
270,,TSS_V,804,0.17800000000000002,11.235
270,,GSSS,286,0.065,76.923
271,TrafficCongestion,TJAW_I,1116,0.337,5.934
271,TrafficCongestion,ISA_E,47,0.043,46.511
271,TrafficCongestion,RSS_E,579,0.069,130.434
271,TrafficCongestion,IVS_I,415,0.305,9.836
271,TrafficCongestion,ERP_I,1221,0.597,6.7
271,RiskyVehicleState,ISA_I,655,0.376,5.319
271,RiskyVehicleState,NAAS_I,114,0.644,4.658
271,RiskyVehicleState,GSS_V,602,0.386,5.181
271,RiskyVehicleState,RSS_V,169,6.144,1.139
271,RiskyVehicleState,IVS_I,1303,0.343,14.577
271,RiskyVehicleState,RSS_I,1308,0.156,19.23
271,RiskyVehicleState,IVS_I,1303,0.343,14.577
271,,GSSS,209,0.237,8.437999999999999
271,RiskyDriverExperience,ISA_I,332,0.048,104.166
271,RiskyDriverExperience,NAAS_I,600,1.235,1.619
271,RiskyDriverExperience,IVS_I,946,0.179,16.759
271,RiskyDriverExperience,RSS_V,836,0.36,2.777
271,RiskyDriverExperience,IVS_V,923,0.359,11.142
271,RiskyDriverHealth,ISA_I,796,0.127,47.244
271,RiskyDriverHealth,NAAS_I,412,0.937,3.201
271,RiskyDriverHealth,ERS,448,0.119,16.805999999999994
271,RiskyDriverHealth,RSS_V,180,0.745,4.026
271,RiskyDriverHealth,IVS_V,4,0.359,8.356
271,RiskyDriverHealth,IVS_I,460,0.408,4.901
271,RiskyDriverHealth,AEVW,481,0.3670000000000001,8.174
271,RiskyDriverHealth,ERP_I,597,0.043,69.767
272,TrafficCongestion,TJAW_I,266,0.12,33.333
272,TrafficCongestion,ISA_E,614,0.395,7.5939999999999985
272,TrafficCongestion,RSS_E,618,0.136,22.058000000000003
272,TrafficCongestion,IVS_I,1016,0.434,6.912000000000001
272,TrafficCongestion,ERP_I,431,0.06,50.0
272,RiskyVehicleState,ISA_I,1289,2.105,1.9
272,RiskyVehicleState,NAAS_I,1148,1.114,2.692
272,RiskyVehicleState,GSS_V,1122,0.652,6.134
272,RiskyVehicleState,RSS_V,1105,0.315,6.349
272,RiskyVehicleState,IVS_I,380,1.504,3.324
272,RiskyVehicleState,RSS_I,831,0.551,3.629
272,RiskyVehicleState,IVS_I,380,1.504,3.324
272,,GSSS,452,0.246,8.13
273,BadWeather,WWS,1268,0.163,55.214
273,BadWeather,ISA_E,495,0.377,5.305
273,BadWeather,RSS_E,994,0.083,48.192
273,BadWeather,NAAS_E,204,0.113,35.398
273,BadWeather,ERP_E,1313,0.123,16.26
273,BadWeather,IVS_V,1196,0.014,285.714
273,,GSS_I,752,0.146,6.849
273,RiskyVehicleState,ISA_I,482,0.378,7.936
273,RiskyVehicleState,NAAS_I,450,0.027000000000000003,111.111
273,RiskyVehicleState,GSS_V,914,0.153,19.607
273,RiskyVehicleState,RSS_V,1082,0.218,13.761
273,RiskyVehicleState,IVS_I,854,0.14400000000000002,27.777
273,RiskyVehicleState,RSS_I,825,0.318,9.433
273,RiskyVehicleState,IVS_I,854,0.14400000000000002,27.777
274,TrafficCongestion,TJAW_I,90,0.183,16.393
274,TrafficCongestion,ISA_E,100,0.581,5.1629999999999985
274,TrafficCongestion,RSS_E,913,0.259,15.444
274,TrafficCongestion,IVS_I,460,0.664,3.012
274,TrafficCongestion,ERP_I,368,0.087,57.471
274,RiskyRoad,RWW,812,0.49,8.163
274,RiskyRoad,ISA_I,158,1.278,3.129
274,RiskyRoad,RSS_I,107,0.825,2.424
274,RiskyRoad,NAAS_I,1146,0.775,3.87
274,RiskyRoad,IVS_I,418,0.58,6.896
274,RiskyRoad,ERP_I,941,0.6759999999999999,2.958
274,RiskyDriverExperience,ISA_I,1172,0.45,4.444
274,RiskyDriverExperience,NAAS_I,147,0.406,4.926
274,RiskyDriverExperience,IVS_I,1286,1.2,2.5
274,RiskyDriverExperience,RSS_V,1089,1.3230000000000002,1.511
274,RiskyDriverExperience,IVS_V,986,0.916,3.275
274,RiskyDriverHealth,ISA_I,841,0.8240000000000001,4.854
274,RiskyDriverHealth,NAAS_I,63,0.948,5.274
274,RiskyDriverHealth,ERS,51,0.532,3.759
274,RiskyDriverHealth,RSS_V,1288,1.108,2.707
274,RiskyDriverHealth,IVS_V,172,0.691,50.651
274,RiskyDriverHealth,IVS_I,793,0.4920000000000001,8.13
274,RiskyDriverHealth,AEVW,566,0.399,7.518
274,RiskyDriverHealth,ERP_I,855,0.248,12.095999999999998
275,TrafficCongestion,TJAW_I,361,0.091,54.945
275,TrafficCongestion,ISA_E,868,1.306,143.185
275,TrafficCongestion,RSS_E,1316,0.29100000000000004,6.872000000000001
275,TrafficCongestion,IVS_I,377,0.156,25.641
275,TrafficCongestion,ERP_I,224,0.28,10.714
275,RiskyRoad,RWW,1276,0.129,54.26300000000001
275,RiskyRoad,ISA_I,1283,0.08800000000000001,56.81800000000001
275,RiskyRoad,RSS_I,693,0.219,13.698
275,RiskyRoad,NAAS_I,347,0.106,47.169
275,RiskyRoad,IVS_I,673,0.279,10.752
275,RiskyRoad,ERP_I,942,0.254,15.748
276,BadWeather,WWS,958,0.395,10.126
276,BadWeather,ISA_E,350,0.057,87.719
276,BadWeather,RSS_E,1083,0.726,2.754
276,BadWeather,NAAS_E,969,0.18,16.666
276,BadWeather,ERP_E,506,0.413,7.263
276,BadWeather,IVS_V,250,0.101,29.702
277,TrafficCongestion,TJAW_I,480,0.391,7.6720000000000015
277,TrafficCongestion,ISA_E,249,0.251,11.952
277,TrafficCongestion,RSS_E,1316,0.194,10.309
277,TrafficCongestion,IVS_I,377,0.189,21.164
277,TrafficCongestion,ERP_I,1277,0.073,95.89
277,RiskyVehicleSpeed,ISA_I,256,0.021,190.476
277,RiskyVehicleSpeed,NAAS_E,1339,0.442,11.312
277,RiskyVehicleSpeed,ERP_E,1008,0.376,10.638
277,RiskyVehicleSpeed,IVS_V,378,0.157,25.477
277,RiskyVehicleState,ISA_I,235,0.022,409.09
277,RiskyVehicleState,NAAS_I,961,0.343,11.661
277,RiskyVehicleState,GSS_V,83,0.383,7.832000000000002
277,RiskyVehicleState,RSS_V,169,0.6659999999999999,10.51
277,RiskyVehicleState,IVS_I,1022,0.238,16.805999999999994
277,RiskyVehicleState,RSS_I,710,0.344,8.72
277,RiskyVehicleState,IVS_I,1022,0.238,16.805999999999994
277,,GSSS,971,0.171,17.543
277,RiskyDriverExperience,ISA_I,882,0.407,4.914
277,RiskyDriverExperience,NAAS_I,1330,0.34,5.8820000000000014
277,RiskyDriverExperience,IVS_I,460,0.375,5.332999999999998
277,RiskyDriverExperience,RSS_V,479,0.443,6.772
277,RiskyDriverExperience,IVS_V,698,0.289,10.38
278,TrafficCongestion,TJAW_I,337,0.055,72.727
278,TrafficCongestion,ISA_E,230,0.355,30.985
278,TrafficCongestion,RSS_E,1157,0.581,3.442
278,TrafficCongestion,IVS_I,216,0.202,39.603
278,TrafficCongestion,ERP_I,1244,0.398,10.05
278,RiskyDriverHealth,ISA_I,81,0.436,6.88
278,RiskyDriverHealth,NAAS_I,1100,0.8290000000000001,2.412
278,RiskyDriverHealth,ERS,1340,0.488,6.147
278,RiskyDriverHealth,RSS_V,417,1.318,2.276
278,RiskyDriverHealth,IVS_V,378,0.172,23.255
278,RiskyDriverHealth,IVS_I,1286,0.893,3.359
278,RiskyDriverHealth,AEVW,845,0.159,18.867
278,RiskyDriverHealth,ERP_I,855,0.177,16.949
279,BadWeather,WWS,1124,0.594,5.05
279,BadWeather,ISA_E,230,0.226,48.672
279,BadWeather,RSS_E,1274,0.056,125.0
279,BadWeather,NAAS_E,643,0.782,11.508
279,BadWeather,ERP_E,1065,0.73,4.109
279,BadWeather,IVS_V,923,0.7759999999999999,5.154
279,,GSS_I,446,0.149,26.845
279,RiskyVehicleSpeed,ISA_I,491,0.528,5.681
279,RiskyVehicleSpeed,NAAS_E,624,0.172,11.627
279,RiskyVehicleSpeed,ERP_E,517,0.452,19.911
279,RiskyVehicleSpeed,IVS_V,1245,0.375,8.0
279,RiskyVehicleState,ISA_I,81,0.429,6.9929999999999986
279,RiskyVehicleState,NAAS_I,386,0.161,24.844
279,RiskyVehicleState,GSS_V,208,0.048,41.666
279,RiskyVehicleState,RSS_V,963,0.172,17.441
279,RiskyVehicleState,IVS_I,1281,0.044,159.09
279,RiskyVehicleState,RSS_I,993,0.17800000000000002,22.471
279,RiskyVehicleState,IVS_I,1281,0.044,159.09
279,RiskyDriverExperience,ISA_I,891,0.177,16.949
279,RiskyDriverExperience,NAAS_I,70,0.439,6.832999999999998
279,RiskyDriverExperience,IVS_I,727,0.18600000000000005,16.129
279,RiskyDriverExperience,RSS_V,441,0.044,45.45399999999999
279,RiskyDriverExperience,IVS_V,12,0.402,7.4620000000000015
280,TrafficCongestion,TJAW_I,684,0.135,22.222
280,TrafficCongestion,ISA_E,1073,5.405,0.555
280,TrafficCongestion,RSS_E,867,0.18,22.222
280,TrafficCongestion,IVS_I,985,5.66,0.53
280,TrafficCongestion,ERP_I,974,0.174,17.241
280,RiskyRoad,RWW,9,0.348,8.62
280,RiskyRoad,ISA_I,1289,5.74,0.696
280,RiskyRoad,RSS_I,1176,5.572,0.5379999999999999
280,RiskyRoad,NAAS_I,1212,0.154,32.467
280,RiskyRoad,IVS_I,1238,5.956,1.175
280,RiskyRoad,ERP_I,502,0.459,6.535
280,RiskyDriverHealth,ISA_I,464,0.196,15.306
280,RiskyDriverHealth,NAAS_I,1302,0.343,11.661
280,RiskyDriverHealth,ERS,316,0.056,89.285
280,RiskyDriverHealth,RSS_V,660,0.44,6.818
280,RiskyDriverHealth,IVS_V,121,6.205,0.483
280,RiskyDriverHealth,IVS_I,486,0.7090000000000001,4.231
280,RiskyDriverHealth,AEVW,726,5.5470000000000015,0.54
280,RiskyDriverHealth,ERP_I,1244,5.401,0.74
281,TrafficCongestion,TJAW_I,141,6.098,0.655
281,TrafficCongestion,ISA_E,495,0.501,3.992
281,TrafficCongestion,RSS_E,203,0.172,23.255
281,TrafficCongestion,IVS_I,1253,0.3670000000000001,10.899
281,TrafficCongestion,ERP_I,1277,0.051,137.254
281,RiskyVehicleState,ISA_I,482,0.853,3.516
281,RiskyVehicleState,NAAS_I,1250,0.17600000000000002,17.045
281,RiskyVehicleState,GSS_V,1260,5.489,1.093
281,RiskyVehicleState,RSS_V,997,5.473,0.365
281,RiskyVehicleState,IVS_I,1183,5.165,2.71
281,RiskyVehicleState,RSS_I,334,0.06,83.333
281,RiskyVehicleState,IVS_I,1183,5.165,2.71
281,,GSSS,995,5.489,1.457
281,RiskyDriverExperience,ISA_I,144,0.307,6.5139999999999985
281,RiskyDriverExperience,NAAS_I,956,0.183,21.857
281,RiskyDriverExperience,IVS_I,132,7.23,0.691
281,RiskyDriverExperience,RSS_V,180,5.785,0.518
281,RiskyDriverExperience,IVS_V,1329,0.589,6.791
281,RiskyDriverHealth,ISA_I,146,6.582999999999998,0.303
281,RiskyDriverHealth,NAAS_I,1200,5.549,0.72
281,RiskyDriverHealth,ERS,512,5.224,0.382
281,RiskyDriverHealth,RSS_V,1076,5.819,0.343
281,RiskyDriverHealth,IVS_V,986,5.839,0.513
281,RiskyDriverHealth,IVS_I,1041,5.59,0.715
281,RiskyDriverHealth,AEVW,726,5.4289999999999985,0.552
281,RiskyDriverHealth,ERP_I,885,0.182,21.978
282,RiskyRoad,RWW,352,0.06,83.333
282,RiskyRoad,ISA_I,97,0.8759999999999999,3.424
282,RiskyRoad,RSS_I,115,0.966,7.246
282,RiskyRoad,NAAS_I,1212,0.155,32.258
282,RiskyRoad,IVS_I,487,0.7929999999999999,3.783
282,RiskyRoad,ERP_I,855,0.182,16.483
282,RiskyDriverExperience,ISA_I,279,0.115,26.086
282,RiskyDriverExperience,NAAS_I,1250,0.181,16.574
282,RiskyDriverExperience,IVS_I,761,0.295,6.779
282,RiskyDriverExperience,RSS_V,323,0.061,81.96700000000001
282,RiskyDriverExperience,IVS_V,878,0.481,8.316
282,RiskyDriverHealth,ISA_I,144,0.301,6.644
282,RiskyDriverHealth,NAAS_I,1025,0.759,3.952
282,RiskyDriverHealth,ERS,733,0.503,15.904000000000002
282,RiskyDriverHealth,RSS_V,1203,1.4580000000000002,2.7430000000000003
282,RiskyDriverHealth,IVS_V,1209,0.221,9.049
282,RiskyDriverHealth,IVS_I,985,0.593,5.059
282,RiskyDriverHealth,AEVW,717,0.154,19.48
282,RiskyDriverHealth,ERP_I,1144,0.241,16.597
283,BadWeather,WWS,628,0.14800000000000002,20.27
283,BadWeather,ISA_E,350,0.064,78.125
283,BadWeather,RSS_E,463,0.194,15.463
283,BadWeather,NAAS_E,118,6.3820000000000014,0.47
283,BadWeather,ERP_E,517,0.457,19.693
283,BadWeather,IVS_V,716,5.584,0.537
283,,GSS_I,428,0.612,4.901
283,RiskyVehicleState,ISA_I,97,5.955,0.503
283,RiskyVehicleState,NAAS_I,688,0.17600000000000002,17.045
283,RiskyVehicleState,GSS_V,970,5.485,0.7290000000000001
283,RiskyVehicleState,RSS_V,997,5.524,0.362
283,RiskyVehicleState,IVS_I,1281,0.047,148.936
283,RiskyVehicleState,RSS_I,556,1.569,4.461
283,RiskyVehicleState,IVS_I,1281,0.047,148.936
283,,GSSS,41,5.127999999999999,0.39
284,TrafficCongestion,TJAW_I,788,0.172,23.255
284,TrafficCongestion,ISA_E,589,5.2189999999999985,0.7659999999999999
284,TrafficCongestion,RSS_E,980,0.204,14.705
284,TrafficCongestion,IVS_I,415,0.29600000000000004,10.135
284,TrafficCongestion,ERP_I,1277,0.064,109.375
284,RiskyVehicleSpeed,ISA_I,73,0.197,91.37
284,RiskyVehicleSpeed,NAAS_E,624,5.285,0.378
284,RiskyVehicleSpeed,ERP_E,807,0.386,2.59
284,RiskyVehicleSpeed,IVS_V,503,5.135,0.584
284,RiskyDriverExperience,ISA_I,109,6.315,0.475
284,RiskyDriverExperience,NAAS_I,194,0.04,75.0
284,RiskyDriverExperience,IVS_I,216,5.239,1.527
284,RiskyDriverExperience,RSS_V,1048,0.35700000000000004,39.215
284,RiskyDriverExperience,IVS_V,698,5.278,0.568
284,RiskyDriverHealth,ISA_I,256,0.015,266.666
284,RiskyDriverHealth,NAAS_I,412,5.959,0.503
284,RiskyDriverHealth,ERS,196,5.377000000000002,0.743
284,RiskyDriverHealth,RSS_V,169,6.121,1.143
284,RiskyDriverHealth,IVS_V,575,0.069,43.478
284,RiskyDriverHealth,IVS_I,1286,0.624,4.807
284,RiskyDriverHealth,AEVW,677,0.127,23.622
284,RiskyDriverHealth,ERP_I,521,5.572,1.974
285,BadWeather,WWS,857,0.199,10.05
285,BadWeather,ISA_E,675,8.854,0.338
285,BadWeather,RSS_E,1274,0.05,140.0
285,BadWeather,NAAS_E,638,1.019,4.9060000000000015
285,BadWeather,ERP_E,513,6.005,0.333
285,BadWeather,IVS_V,695,0.128,23.437
285,,GSS_I,729,0.5539999999999999,5.415
285,RiskyRoad,RWW,1318,0.13,30.769
285,RiskyRoad,ISA_I,109,5.559,0.539
285,RiskyRoad,RSS_I,1023,6.949,0.575
285,RiskyRoad,NAAS_I,1272,0.625,4.8
285,RiskyRoad,IVS_I,465,0.204,9.803
285,RiskyRoad,ERP_I,885,0.179,22.346
285,RiskyVehicleState,ISA_I,912,5.424,0.737
285,RiskyVehicleState,NAAS_I,1148,6.377999999999999,0.47
285,RiskyVehicleState,GSS_V,1186,5.598,0.535
285,RiskyVehicleState,RSS_V,180,5.399,0.555
285,RiskyVehicleState,IVS_I,1281,0.039,179.487
285,RiskyVehicleState,RSS_I,945,0.181,22.099
285,RiskyVehicleState,IVS_I,1281,0.039,179.487
285,,TSS_V,206,0.151,26.49
285,,GSSS,452,5.204,0.384
285,RiskyDriverHealth,ISA_I,332,0.051,98.039
285,RiskyDriverHealth,NAAS_I,147,0.392,5.102
285,RiskyDriverHealth,ERS,51,5.181,0.386
285,RiskyDriverHealth,RSS_V,1337,5.481,0.547
285,RiskyDriverHealth,IVS_V,151,5.651,0.353
285,RiskyDriverHealth,IVS_I,1041,5.2860000000000005,0.7559999999999999
285,RiskyDriverHealth,AEVW,1258,5.434,0.368
285,RiskyDriverHealth,ERP_I,339,0.05,100.0
286,RiskyRoad,RWW,149,0.217,13.824000000000002
286,RiskyRoad,ISA_I,594,0.486,4.115
286,RiskyRoad,RSS_I,809,0.025,80.0
286,RiskyRoad,NAAS_I,161,0.7440000000000001,2.688
286,RiskyRoad,IVS_I,1234,0.245,8.163
286,RiskyRoad,ERP_I,555,0.747,4.016
286,RiskyVehicleSpeed,ISA_I,1283,0.192,26.041
286,RiskyVehicleSpeed,NAAS_E,629,0.35,11.428
286,RiskyVehicleSpeed,ERP_E,517,0.275,32.727
286,RiskyVehicleSpeed,IVS_V,210,0.16699999999999998,11.976
286,RiskyVehicleState,ISA_I,256,0.18600000000000005,21.505
286,RiskyVehicleState,NAAS_I,347,0.192,26.041
286,RiskyVehicleState,GSS_V,667,0.03,100.0
286,RiskyVehicleState,RSS_V,734,0.204,39.215
286,RiskyVehicleState,IVS_I,1281,0.188,37.234
286,RiskyVehicleState,RSS_I,809,0.025,80.0
286,RiskyVehicleState,IVS_I,1281,0.188,37.234
286,RiskyDriverExperience,ISA_I,1283,0.192,26.041
286,RiskyDriverExperience,NAAS_I,347,0.192,26.041
286,RiskyDriverExperience,IVS_I,792,0.083,36.144
286,RiskyDriverExperience,RSS_V,1048,0.15,93.333
286,RiskyDriverExperience,IVS_V,1036,0.302,6.622000000000001
286,RiskyDriverHealth,ISA_I,445,0.407,12.285
286,RiskyDriverHealth,NAAS_I,1025,0.223,13.452
286,RiskyDriverHealth,ERS,1295,0.25,16.0
286,RiskyDriverHealth,RSS_V,723,0.056,53.57100000000001
286,RiskyDriverHealth,IVS_V,250,0.08,37.5
286,RiskyDriverHealth,IVS_I,1238,0.254,27.559
286,RiskyDriverHealth,AEVW,1138,0.256,7.812
286,RiskyDriverHealth,ERP_I,368,0.193,25.906
287,BadWeather,WWS,562,0.426,7.042000000000002
287,BadWeather,ISA_E,819,0.7140000000000001,147.058
287,BadWeather,RSS_E,609,0.423,4.728
287,BadWeather,NAAS_E,795,0.158,25.316
287,BadWeather,ERP_E,866,0.015,200.0
287,BadWeather,IVS_V,500,0.613,4.893
287,RiskyVehicleSpeed,ISA_I,647,0.014,214.285
287,RiskyVehicleSpeed,NAAS_E,31,0.423,7.0920000000000005
287,RiskyVehicleSpeed,ERP_E,1147,0.29600000000000004,6.756
287,RiskyVehicleSpeed,IVS_V,1031,0.281,17.793
287,RiskyDriverHealth,ISA_I,637,0.898,5.567
287,RiskyDriverHealth,NAAS_I,572,0.452,6.6370000000000005
287,RiskyDriverHealth,ERS,448,0.395,5.063
287,RiskyDriverHealth,RSS_V,441,0.162,12.345
287,RiskyDriverHealth,IVS_V,565,0.77,3.896
287,RiskyDriverHealth,IVS_I,465,0.006999999999999999,285.714
287,RiskyDriverHealth,AEVW,689,0.09,33.333
287,RiskyDriverHealth,ERP_I,224,0.414,7.246
288,BadWeather,WWS,978,0.156,25.641
288,BadWeather,ISA_E,318,0.145,34.482
288,BadWeather,RSS_E,916,0.07400000000000001,40.54
288,BadWeather,NAAS_E,1339,0.207,24.154
288,BadWeather,ERP_E,720,0.025,120.0
288,BadWeather,IVS_V,874,0.078,51.282
288,,GSS_I,75,0.226,13.274
288,RiskyRoad,RWW,58,0.151,19.867
288,RiskyRoad,ISA_I,235,0.199,45.226000000000006
288,RiskyRoad,RSS_I,48,0.292,34.246
288,RiskyRoad,NAAS_I,1300,0.193,20.725
288,RiskyRoad,IVS_I,27,0.975,4.102
288,RiskyRoad,ERP_I,1014,0.07400000000000001,40.54
288,RiskyVehicleSpeed,ISA_I,637,0.927,5.393
288,RiskyVehicleSpeed,NAAS_E,298,0.375,13.333
288,RiskyVehicleSpeed,ERP_E,998,0.101,29.702
288,RiskyVehicleSpeed,IVS_V,986,0.27,11.111
288,RiskyVehicleState,ISA_I,827,0.057,52.631
288,RiskyVehicleState,NAAS_I,961,0.147,27.21
288,RiskyVehicleState,GSS_V,292,0.146,20.547
288,RiskyVehicleState,RSS_V,1228,0.146,27.397
288,RiskyVehicleState,IVS_I,415,0.17600000000000002,17.045
288,RiskyVehicleState,RSS_I,277,0.442,169.683
288,RiskyVehicleState,IVS_I,415,0.17600000000000002,17.045
288,,GSSS,921,0.152,19.736
288,RiskyDriverExperience,ISA_I,882,0.232,8.62
288,RiskyDriverExperience,NAAS_I,386,0.281,14.234000000000002
288,RiskyDriverExperience,IVS_I,673,0.05,60.0
288,RiskyDriverExperience,RSS_V,586,0.293,54.607
288,RiskyDriverExperience,IVS_V,1223,0.14800000000000002,20.27
289,TrafficCongestion,TJAW_I,649,0.081,37.037
289,TrafficCongestion,ISA_E,1073,0.207,14.492
289,TrafficCongestion,RSS_E,650,0.119,33.613
289,TrafficCongestion,IVS_I,216,0.251,31.872
289,TrafficCongestion,ERP_I,941,0.231,8.658
289,RiskyVehicleState,ISA_I,891,0.07400000000000001,40.54
289,RiskyVehicleState,NAAS_I,70,0.229,13.1
289,RiskyVehicleState,GSS_V,223,0.249,8.032
289,RiskyVehicleState,RSS_V,329,0.145,34.482
289,RiskyVehicleState,IVS_I,414,0.526,3.802
289,RiskyVehicleState,RSS_I,107,0.228,8.771
289,RiskyVehicleState,IVS_I,414,0.526,3.802
289,,GSSS,971,0.07400000000000001,40.54
289,RiskyDriverExperience,ISA_I,97,0.175,17.142
289,RiskyDriverExperience,NAAS_I,743,0.158,50.632
289,RiskyDriverExperience,IVS_I,216,0.251,31.872
289,RiskyDriverExperience,RSS_V,1076,0.21600000000000005,9.259
